state,condition,measure_id,measure_name,score,footnote,start_date,end_date,state_full
KY,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,15,NA,2023-01-01,2023-12-31,kentucky
KY,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,63,"25, 26",2023-04-01,2024-03-31,kentucky
KY,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,73,"25, 26",2023-04-01,2024-03-31,kentucky
KY,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,85,"25, 26",2023-04-01,2024-03-31,kentucky
KY,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,79,"25, 26",2023-04-01,2024-03-31,kentucky
KY,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,93,"25, 26",2023-04-01,2024-03-31,kentucky
LA,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,25.9,NA,2024-01-01,2024-03-31,louisiana
LA,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,73,NA,2023-10-01,2024-03-31,louisiana
LA,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,133,"25, 26",2023-04-01,2024-03-31,louisiana
LA,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),168,"25, 26",2023-04-01,2024-03-31,louisiana
LA,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),110,"25, 26",2023-04-01,2024-03-31,louisiana
LA,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),144,"25, 26",2023-04-01,2024-03-31,louisiana
LA,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),182,"25, 26",2023-04-01,2024-03-31,louisiana
LA,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,244,25,2023-04-01,2024-03-31,louisiana
LA,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),320,25,2023-04-01,2024-03-31,louisiana
LA,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),200,25,2023-04-01,2024-03-31,louisiana
LA,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),256,25,2023-04-01,2024-03-31,louisiana
LA,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),335,25,2023-04-01,2024-03-31,louisiana
LA,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,2,"25, 26",2023-01-01,2023-12-31,louisiana
LA,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,66,25,2023-04-01,2024-03-31,louisiana
LA,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,91,"25, 26",2023-01-01,2023-12-31,louisiana
LA,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,NA,5,2023-01-01,2023-12-31,louisiana
LA,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,15,NA,2023-01-01,2023-12-31,louisiana
LA,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,64,"25, 26",2023-04-01,2024-03-31,louisiana
LA,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,73,"25, 26",2023-04-01,2024-03-31,louisiana
LA,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,87,"25, 26",2023-04-01,2024-03-31,louisiana
LA,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,80,"25, 26",2023-04-01,2024-03-31,louisiana
LA,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,93,"25, 26",2023-04-01,2024-03-31,louisiana
MA,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,46.4,NA,2024-01-01,2024-03-31,massachusetts
MA,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,93,NA,2023-10-01,2024-03-31,massachusetts
MA,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,216,"25, 26",2023-04-01,2024-03-31,massachusetts
MA,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),239,"25, 26",2023-04-01,2024-03-31,massachusetts
MA,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),154,"25, 26",2023-04-01,2024-03-31,massachusetts
MA,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),201,"25, 26",2023-04-01,2024-03-31,massachusetts
MA,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),245,"25, 26",2023-04-01,2024-03-31,massachusetts
MA,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,349,25,2023-04-01,2024-03-31,massachusetts
MA,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),441,25,2023-04-01,2024-03-31,massachusetts
MA,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),318,25,2023-04-01,2024-03-31,massachusetts
MA,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),314,25,2023-04-01,2024-03-31,massachusetts
MA,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),354,25,2023-04-01,2024-03-31,massachusetts
MA,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,5,"25, 26",2023-01-01,2023-12-31,massachusetts
MA,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,68,25,2023-04-01,2024-03-31,massachusetts
MA,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,96,"25, 26",2023-01-01,2023-12-31,massachusetts
MA,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,NA,5,2023-01-01,2023-12-31,massachusetts
MA,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,18,NA,2023-01-01,2023-12-31,massachusetts
MA,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,58,"25, 26",2023-04-01,2024-03-31,massachusetts
MA,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,68,"25, 26",2023-04-01,2024-03-31,massachusetts
MA,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,81,"25, 26",2023-04-01,2024-03-31,massachusetts
MA,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,78,"25, 26",2023-04-01,2024-03-31,massachusetts
MA,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,90,"25, 26",2023-04-01,2024-03-31,massachusetts
MD,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who are up to date with COVID-19 vaccinations,10.4,NA,2024-01-01,2024-03-31,maryland
MD,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,94,NA,2023-10-01,2024-03-31,maryland
MD,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,251,"25, 26",2023-04-01,2024-03-31,maryland
MD,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),266,"25, 26",2023-04-01,2024-03-31,maryland
MD,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),154,"25, 26",2023-04-01,2024-03-31,maryland
MD,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),245,"25, 26",2023-04-01,2024-03-31,maryland
MD,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),234,"25, 26",2023-04-01,2024-03-31,maryland
MD,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,431,25,2023-04-01,2024-03-31,maryland
MD,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),526,25,2023-04-01,2024-03-31,maryland
MD,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),221,25,2023-04-01,2024-03-31,maryland
MD,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),347,25,2023-04-01,2024-03-31,maryland
MD,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),470,25,2023-04-01,2024-03-31,maryland
MD,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,4,"25, 26",2023-01-01,2023-12-31,maryland
MD,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,67,25,2023-04-01,2024-03-31,maryland
MD,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,95,"25, 26",2023-01-01,2023-12-31,maryland
MD,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,100,NA,2023-01-01,2023-12-31,maryland
MD,Electronic Clinical Quality Measure,SAFE_USE_OF_OPIOIDS,Safe Use of Opioids - Concurrent Prescribing,15,NA,2023-01-01,2023-12-31,maryland
MD,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,66,"25, 26",2023-04-01,2024-03-31,maryland
MD,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,82,"25, 26",2023-04-01,2024-03-31,maryland
MD,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,87,"25, 26",2023-04-01,2024-03-31,maryland
MD,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,81,"25, 26",2023-04-01,2024-03-31,maryland
MD,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,91,"25, 26",2023-04-01,2024-03-31,maryland
